maxDistance, totalDistance
251031.0	191285.0
199582.0	122950.0
247873.0	153975.0
240347.0	178319.0
234634.0	121329.0
199525.0	137623.0
181405.0	142885.0
100000.0	83999.0
238964.0	168128.0
235598.0	181338.0
126660.0	115721.0
239977.0	176497.0
155235.0	121703.0
205633.0	126150.0
198076.0	120341.0
193787.0	104601.0
276606.0	179623.0
214645.0	150948.0
211363.0	149276.0
216592.0	148157.0
239672.0	152183.0
208442.0	129010.0
223342.0	168145.0
232208.0	140970.0
226380.0	146639.0
275121.0	194347.0
217299.0	139360.0
268857.0	202864.0
255077.0	195964.0
171601.0	115914.0
284061.0	182208.0
218803.0	181705.0
231939.0	170259.0
221283.0	149705.0
263121.0	204044.0
257121.0	179424.0
254597.0	197597.0
261975.0	176815.0
129752.0	69415.0
250075.0	186240.0
228760.0	139580.0
241832.0	156699.0
120000.0	99973.0
184625.0	141549.0
257521.0	158589.0
192042.0	121869.0
148643.0	101745.0
150981.0	93102.0
196569.0	128778.0
147768.0	49016.0

breakDistanceCount: 0
totalCost: Optional[107792.97400000002]
totalDistance: Optional[7348556.0]
