maxDistance, totalDistance
243888.0	167847.0
246302.0	178813.0
190671.0	106974.0
219830.0	140347.0
137293.0	66173.0
248915.0	171932.0
210516.0	110775.0
275319.0	210421.0
243392.0	183646.0
199605.0	120173.0
226293.0	145519.0
246883.0	202491.0
188884.0	122891.0
220854.0	144222.0
207155.0	97267.0
201987.0	134465.0
233315.0	167152.0
251359.0	173662.0
206600.0	138165.0
235740.0	168262.0
204875.0	119742.0
216094.0	137162.0
256043.0	178308.0
186429.0	108490.0
173180.0	108782.0
253943.0	168783.0
228823.0	183436.0
228109.0	167483.0
200502.0	131953.0
212628.0	135156.0
262282.0	200602.0
159071.0	97282.0
165518.0	74280.0
172219.0	111971.0
233083.0	152958.0
235735.0	169921.0
108884.0	22342.0
166724.0	101952.0
193881.0	133205.0
168792.0	75487.0

breakDistanceCount: 1
totalCost: Optional[81713.22600000004]
totalDistance: Optional[5530492.0]
