trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;207;329;193;1092;173;1099;44;212;1061;0,09:24,16:43,135495,1625.94,150,0.00,200,1975.94,3
DP0002,1,0;45;328;1038;275;310;97;202;200;1037;0,08:29,16:00,131480,1577.76,100,7.60,200,1885.36,2
DP0003,1,0;1025;51;1083;1010;12;274;77;0,08:00,16:49,193677,2324.12,150,33.20,200,2707.32,3
DP0004,1,0;320;22;325;176;155;1051;0,08:36,14:21,135270,1623.24,50,0.00,200,1873.24,1
DP0005,1,0;227;70;302;21;110;3;235;1100;0,08:00,17:14,207503,2490.04,50,24.40,200,2764.44,1
DP0006,1,0;39;179;1045;50;192;19;315;75;83;1053;0,08:00,17:30,218039,2616.47,100,1.60,200,2918.07,2
DP0007,2,0;281;199;151;290;40;2;223;166;1063;0,09:48,16:32,107705,1507.87,50,0.00,300,1857.87,1
DP0008,2,0;7;101;246;157;324;107;257;0,08:36,14:41,93192,1304.69,0,15.60,300,1620.29,0
DP0009,1,0;167;61;318;1023;204;314;276;1067;0,08:19,16:00,140822,1689.86,100,18.80,200,2008.66,2
DP0010,1,0;327;277;256;263;1056;65;297;295;1065;0,08:09,16:56,189492,2273.90,100,10.00,200,2583.90,2
DP0011,1,0;9;18;226;1094;106;29;304;205;1049;0,08:34,16:21,111216,1334.59,100,22.80,200,1657.39,2
DP0012,1,0;312;67;62;121;1039;285;209;96;76;1027;0,08:16,17:16,194806,2337.67,100,0.00,200,2637.67,2
DP0013,1,0;247;156;123;1016;245;91;23;1017;0,08:48,15:33,134135,1609.62,100,0.00,200,1909.62,2
DP0014,1,0;254;250;284;14;232;1015;230;307;0,09:19,15:25,96217,1154.60,50,2.80,200,1407.40,1
DP0015,1,0;224;117;198;1040;159;206;169;90;11;0,08:03,16:18,173917,2087.00,50,4.00,200,2341.00,1
DP0016,1,0;153;1052;126;279;293;148;0,08:33,14:31,121151,1453.81,50,11.20,200,1715.01,1
DP0017,1,0;149;316;1029;15;79;1035;330;208;323;0,08:16,15:52,151311,1815.73,100,0.00,200,2115.73,2
DP0018,2,0;54;34;326;317;69;87;24;1069;0,09:36,17:12,144870,2028.18,50,14.40,300,2392.58,1
DP0019,1,0;102;273;31;253;1075;172;33;135;1064;0,08:26,15:55,142805,1713.66,100,1.20,200,2014.86,2
DP0020,2,0;57;1028;133;272;1084;259;41;0,09:17,15:01,107948,1511.27,100,0.00,300,1911.27,2
DP0021,1,0;42;144;271;190;1066;63;163;229;0,08:40,15:40,145716,1748.59,50,0.00,200,1998.59,1
