trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;819;924;893;786;970;0,08:45,15:00,118978,1665.69,0,31.60,300,1997.29,0
DP0002,1,0;903;722;946;769;1056;739;704;1100;883;1049;0,08:09,17:17,185486,2225.83,150,7.60,200,2583.43,3
DP0003,1,0;720;986;1004;800;877;918;1013;0,08:44,15:52,116492,1397.90,100,30.40,200,1728.30,2
DP0004,1,0;816;868;863;1086;714;799;0,08:37,14:27,64728,776.74,50,35.60,200,1062.34,1
DP0005,2,0;950;773;1097;778;1060;940;980;810;0,08:44,15:23,127078,1779.09,100,0.40,300,2179.49,2
DP0006,1,0;817;941;752;992;678;967;732;1072;0,09:28,16:22,103497,1241.96,50,17.60,200,1509.56,1
DP0007,1,0;699;1048;934;676;808;855;1030;0,08:26,14:29,110888,1330.66,100,6.40,200,1637.06,2
DP0008,1,0;796;1092;827;823;1016;951;1066;876;679;0,08:28,15:43,133943,1607.32,150,0.00,200,1957.32,3
DP0009,1,0;956;987;1039;768;963;890;845;1031;895;1027;0,08:00,17:11,205184,2462.21,150,0.00,200,2812.21,3
DP0010,2,0;782;723;822;1005;0,08:17,15:53,142032,1988.45,50,65.60,300,2404.05,1
DP0011,1,0;862;743;860;900;1042;818;936;1028;0,08:13,16:02,135625,1627.50,100,24.00,200,1951.50,2
DP0012,1,0;754;930;977;755;915;1014;964;784;1096;0,09:17,16:58,143128,1717.54,100,6.00,200,2023.54,2
DP0013,1,0;809;805;988;1082;758;706;1023;880;1037;0,08:26,16:56,130030,1560.36,150,32.00,200,1942.36,3
DP0014,1,0;933;968;775;708;892;1050;0,08:00,16:56,198300,2379.60,50,45.60,200,2675.20,1
DP0015,1,0;766;886;958;1089;762;935;731;702;888;1006;0,08:00,17:33,223957,2687.48,100,0.00,200,2987.48,2
DP0016,1,0;830;981;1009;674;696;836;896;864;1073;0,08:16,16:38,182832,2193.98,100,2.40,200,2496.38,2
DP0017,1,0;911;841;826;1043;806;700;783;748;923;0,08:39,15:31,113278,1359.34,50,0.00,200,1609.34,1
DP0018,2,0;741;866;820;721;798;945;677;919;0,09:04,15:32,119402,1671.63,0,0.00,300,1971.63,0
DP0019,2,0;794;828;1057;902;1035;904;812;668;0,08:53,16:01,139426,1951.96,100,6.80,300,2358.76,2
DP0020,2,0;756;874;712;1020;979;1070;928;1088;0,08:54,16:51,139422,1951.91,150,26.40,300,2428.31,3
DP0021,1,0;955;792;884;867;1090;737;795;829;1053;0,08:31,17:15,197796,2373.55,100,4.00,200,2677.55,2
DP0022,2,0;899;682;707;973;1044;672;994;844;0,08:38,15:37,113385,1587.39,50,15.20,300,1952.59,1
DP0023,1,0;763;831;871;850;939;975;693;0,08:42,13:44,73719,884.63,0,0.00,200,1084.63,0
DP0024,1,0;744;839;1040;966;859;1087;842;881;694;897;1008;0,08:09,16:36,142414,1708.97,150,0.00,200,2058.97,3
DP0025,1,0;843;814;771;680;990;873;815;0,09:46,15:18,93596,1123.15,0,1.60,200,1324.75,0
DP0026,1,0;989;1069;673;861;1051;1062;811;772;1019;0,08:25,16:17,136955,1643.46,200,13.20,200,2056.66,4
DP0027,2,0;767;865;717;689;683;727;1024;779;675;1067;0,09:19,17:09,132779,1858.91,100,2.00,300,2260.91,2
DP0028,1,0;751;853;681;972;1068;879;957;1002;0,08:23,16:54,201865,2422.38,100,10.00,200,2732.38,2
DP0029,1,0;730;719;1071;965;971;0,08:14,14:44,101294,1215.53,50,46.00,200,1511.53,1
DP0030,1,0;891;1025;687;833;1007;711;993;1075;0,08:47,16:38,188088,2257.06,150,0.00,200,2607.06,3
DP0031,1,0;910;894;726;671;959;1081;912;942;824;1038;0,09:05,17:11,149680,1796.16,100,0.00,200,2096.16,2
DP0032,1,0;746;698;832;976;944;838;1034;0,08:48,15:30,123762,1485.14,50,16.00,200,1751.14,1
DP0033,2,0;999;747;745;1098;1095;960;0,08:19,14:52,130373,1825.22,100,21.20,300,2246.42,2
DP0034,1,0;728;690;834;1093;760;984;983;857;669;1077;0,08:09,17:15,166674,2000.09,100,16.40,200,2316.49,2
DP0035,2,0;770;684;825;725;1001;1000;920;1076;835;0,08:00,16:15,175105,2451.47,100,3.60,300,2855.07,2
DP0036,1,0;688;804;1045;869;1083;882;1021;0,08:00,17:17,191966,2303.59,150,44.80,200,2698.39,3
DP0037,1,0;736;780;985;1010;889;774;787;858;1011;0,08:10,17:29,194045,2328.54,100,20.00,200,2648.54,2
DP0038,1,0;982;703;854;921;1065;848;898;929;852;1055;0,08:07,16:49,159870,1918.44,100,9.60,200,2228.04,2
DP0039,1,0;802;856;974;716;742;0,08:48,14:23,55994,671.93,0,45.60,200,917.53,0
DP0040,1,0;996;1084;697;917;685;1052;0,08:25,13:42,111682,1340.18,100,0.00,200,1640.18,2
DP0041,1,0;821;926;729;1074;952;1033;961;1036;0,08:17,17:02,168681,2024.17,150,30.80,200,2404.97,3
DP0042,2,0;781;788;1029;872;1047;978;765;913;734;0,08:23,16:09,157346,2202.84,100,1.60,300,2604.44,2
DP0043,1,0;797;870;938;846;1046;793;0,08:48,14:09,105964,1271.57,50,3.60,200,1525.17,1
DP0044,1,0;953;916;733;875;1054;753;705;1018;906;1022;0,08:00,16:37,165276,1983.31,150,4.80,200,2338.11,3
DP0045,2,0;931;851;878;901;1026;701;847;776;837;0,08:00,16:15,185311,2594.35,50,0.00,300,2944.35,1
DP0046,1,0;947;759;922;1032;791;905;761;1063;0,09:14,16:44,127448,1529.38,100,20.40,200,1849.78,2
DP0047,1,0;907;991;1061;803;969;949;692;1015;0,09:35,16:39,113221,1358.65,100,17.20,200,1675.85,2
DP0048,1,0;908;914;691;962;1041;740;713;789;1058;0,08:43,17:24,197497,2369.96,100,4.00,200,2673.96,2
DP0049,2,0;764;997;927;735;937;948;785;807;0,08:48,16:02,117762,1648.67,0,19.20,300,1967.87,0
DP0050,1,0;777;943;1080;887;1094;995;909;0,08:50,15:01,132377,1588.52,100,0.00,200,1888.52,2
DP0051,2,0;813;801;1012;749;710;932;0,08:43,13:46,69786,977.00,50,14.40,300,1341.40,1
DP0052,1,0;925;715;998;1003;686;709;757;885;1079;0,08:32,16:00,125660,1507.92,100,9.20,200,1817.12,2
DP0053,2,0;670;849;1091;718;1085;724;1064;0,08:39,16:30,117215,1641.01,150,46.40,300,2137.41,3
DP0054,2,0;738;695;1078;840;1099;750;1059;0,09:05,14:53,105534,1477.48,150,3.20,300,1930.68,3
DP0055,1,0;954;1017;790;0,11:20,13:41,32840,394.08,50,4.40,200,648.48,1
