trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;606;488;643;1001;348;1069;352;0,08:33,14:42,127999,1791.99,100,0.80,300,2192.79,2
DP0002,1,0;613;422;1007;614;569;556;1047;339;1079;0,08:41,17:06,191473,2297.68,150,0.00,200,2647.68,3
DP0003,1,0;473;609;407;627;578;661;545;1018;0,08:37,15:57,120808,1449.70,50,20.00,200,1719.70,1
DP0004,1,0;334;384;482;1002;649;552;372;412;1090;0,08:20,16:20,161704,1940.45,100,4.40,200,2244.85,2
DP0005,1,0;403;416;1081;466;493;465;362;587;1013;0,08:20,16:34,182542,2190.50,100,0.00,200,2490.50,2
DP0006,1,0;336;369;1078;447;647;550;1067;590;1030;0,08:59,16:31,129606,1555.27,150,9.60,200,1914.87,3
DP0007,1,0;497;404;574;498;615;1053;521;551;491;1004;0,08:25,17:28,198066,2376.79,100,0.00,200,2676.79,2
DP0008,1,0;1045;533;632;595;1063;0,08:00,15:43,160378,1924.54,100,46.80,200,2271.34,2
DP0009,1,0;487;474;1010;390;469;620;461;346;1038;0,08:00,17:27,213372,2560.46,100,14.40,200,2874.86,2
DP0010,1,0;565;392;402;450;443;386;639;1100;629;1036;0,08:39,17:43,168270,2019.24,100,14.80,200,2334.04,2
DP0011,1,0;1014;366;600;0,08:00,13:56,83341,1000.09,50,65.60,200,1315.69,1
DP0012,1,0;430;413;341;571;1071;496;656;479;360;1043;0,08:53,16:38,122594,1471.13,100,5.60,200,1776.73,2
DP0013,1,0;374;1070;665;554;435;586;557;398;1019;0,08:07,15:55,156593,1879.12,100,1.60,200,2180.72,2
DP0014,1,0;347;452;592;1039;658;537;337;1074;584;395;1097;0,08:00,17:38,200884,2410.61,150,0.00,200,2760.61,3
DP0015,1,0;634;387;517;623;1005;470;476;1012;0,08:40,15:38,143766,1725.19,100,0.00,200,2025.19,2
DP0016,1,0;410;573;597;358;1068;433;382;1087;436;1008;0,08:24,17:06,171591,2059.09,150,3.60,200,2412.69,3
DP0017,2,0;622;1042;500;583;519;378;451;626;630;1044;0,08:12,17:02,187042,2618.59,100,0.00,300,3018.59,2
DP0018,1,0;553;645;0,08:54,10:24,23625,283.50,0,0.00,200,483.50,0
DP0019,1,0;529;541;563;468;380;544;591;1072;0,09:04,15:39,98253,1179.04,50,13.20,200,1442.24,1
DP0020,1,0;502;575;350;667;1040;509;434;1080;0,08:42,17:00,157580,1890.96,100,25.60,200,2216.56,2
DP0021,1,0;449;424;540;421;1089;363;599;547;585;1009;1023;0,08:05,17:43,202229,2426.75,150,0.00,200,2776.75,3
DP0022,2,0;507;405;388;1083;359;527;572;594;1094;0,08:28,17:24,199328,2790.59,100,8.40,300,3198.99,2
DP0023,1,0;577;428;489;440;391;532;641;401;0,09:18,15:03,80162,961.94,0,2.00,200,1163.94,0
DP0024,2,0;562;364;409;467;399;437;423;0,08:27,14:13,109417,1531.84,0,0.00,300,1831.84,0
DP0025,1,0;610;660;582;484;417;406;1024;525;0,08:52,16:19,133304,1599.65,50,17.20,200,1866.85,1
DP0026,1,0;635;370;567;361;636;1054;558;506;588;415;1091;0,08:00,17:17,184358,2212.30,100,0.00,200,2512.30,2
DP0027,1,0;349;666;580;454;459;612;0,09:32,14:12,80068,960.82,0,0.00,200,1160.82,0
DP0028,1,0;340;1003;653;598;1020;499;1029;490;1026;0,08:56,16:53,146114,1753.37,200,10.40,200,2163.77,4
DP0029,2,0;389;441;538;495;1015;608;513;472;1086;0,09:06,15:45,99788,1397.03,100,2.40,300,1799.43,2
DP0030,2,0;446;394;1061;453;365;383;546;397;0,08:29,15:27,109938,1539.13,50,16.80,300,1905.93,1
DP0031,1,0;637;444;355;1056;633;427;344;439;371;1082;0,08:00,17:43,231074,2772.89,100,0.00,200,3072.89,2
DP0032,1,0;518;429;1073;1006;419;1027;455;1048;512;1017;0,08:28,16:35,150560,1806.72,250,0.00,200,2256.72,5
DP0033,1,0;483;343;631;1075;651;1041;431;503;1011;0,08:23,17:11,210179,2522.15,150,0.00,200,2872.15,3
DP0034,1,0;625;1033;379;589;1093;617;381;505;1016;0,08:04,16:14,173625,2083.50,150,2.40,200,2435.90,3
DP0035,1,0;420;555;559;522;526;373;1062;471;1076;0,08:47,17:00,146640,1759.68,100,17.20,200,2076.88,2
DP0036,1,0;464;353;528;560;579;1031;619;1066;0,08:31,17:12,156119,1873.43,100,35.60,200,2209.03,2
DP0037,1,0;368;357;548;1058;342;607;1092;1059;0,08:01,16:03,137451,1649.41,150,28.80,200,2028.21,3
DP0038,1,0;605;408;501;400;531;1037;581;438;345;1032;0,08:47,16:06,111475,1337.70,100,0.00,200,1637.70,2
DP0039,1,0;411;1034;426;659;1065;576;654;0,09:23,15:09,107118,1285.42,100,1.20,200,1586.62,2
DP0040,1,0;543;542;664;648;485;457;367;481;1052;0,09:06,16:09,113822,1365.86,50,5.60,200,1621.46,1
DP0041,1,0;514;642;385;621;414;1077;662;1085;0,08:38,15:39,147250,1767.00,100,0.00,200,2067.00,2
DP0042,1,0;456;611;1084;628;568;477;356;0,08:29,15:48,95761,1149.13,50,44.40,200,1443.53,1
DP0043,1,0;646;1060;596;1021;492;396;508;475;1055;0,08:26,16:04,136570,1638.84,150,8.00,200,1996.84,3
DP0044,2,0;478;539;354;442;616;504;652;520;0,09:13,15:28,90893,1272.50,0,8.40,300,1580.90,0
DP0045,1,0;458;534;460;1098;549;486;375;530;638;1088;0,08:17,16:59,181611,2179.33,100,0.00,200,2479.33,2
DP0046,1,0;593;338;393;566;523;1051;536;1095;480;0,08:44,16:35,149824,1797.89,100,6.40,200,2104.29,2
DP0047,2,0;655;448;377;432;418;650;1049;0,09:17,15:17,121082,1695.15,50,0.00,300,2045.15,1
DP0048,1,0;640;1035;511;425;663;601;376;494;515;624;1057;0,08:20,16:50,141005,1692.06,100,1.60,200,1993.66,2
DP0049,1,0;564;644;603;335;351;524;1064;510;535;0,08:22,15:18,117057,1404.68,50,0.40,200,1655.08,1
DP0050,2,0;657;1099;604;516;1022;0,08:47,15:59,99172,1388.41,100,64.00,300,1852.41,2
DP0051,1,0;1028;445;1025;618;1050;0,08:00,14:29,116869,1402.43,150,38.40,200,1790.83,3
DP0052,1,0;463;1046;462;602;570;1096;561;0,09:19,14:14,68325,819.90,100,0.00,200,1119.90,2
