trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;856;801;759;939;975;714;793;0,08:46,14:25,75373,1055.22,0,13.20,300,1368.42,0
DP0002,2,0;914;698;1041;823;1016;740;838;789;1078;0,08:34,17:02,174855,2447.97,150,9.20,300,2907.17,3
DP0003,1,0;788;770;1029;872;1062;811;928;847;1088;0,08:02,16:59,160668,1928.02,150,28.00,200,2306.02,3
DP0004,1,0;809;930;771;891;887;680;990;844;923;1080;0,08:26,16:12,131122,1573.46,50,1.60,200,1825.06,1
DP0005,1,0;886;1083;958;769;723;912;779;0,08:00,15:31,174787,2097.44,50,10.80,200,2358.24,1
DP0006,1,0;953;916;1056;691;946;711;704;758;1085;0,08:00,16:23,165549,1986.59,100,11.60,200,2298.19,2
DP0007,2,0;821;933;804;671;1097;876;1034;0,08:17,15:02,158800,2223.20,100,0.00,300,2623.20,2
DP0008,1,0;853;747;924;878;1002;696;731;737;857;1091;0,08:09,17:21,199388,2392.66,100,2.40,200,2695.06,2
DP0009,2,0;741;673;1052;806;897;873;694;815;0,09:04,15:59,113895,1594.53,50,13.20,300,1957.73,1
DP0010,2,0;862;1087;985;1045;822;1039;669;1077;0,08:13,17:14,186232,2607.25,200,29.20,300,3136.45,4
DP0011,2,0;931;956;987;935;1010;869;889;829;1031;0,08:00,17:20,205237,2873.32,100,15.60,300,3288.92,2
DP0012,1,0;871;764;997;1004;963;890;983;706;1032;0,09:05,16:48,155836,1870.03,100,0.00,200,2170.03,2
DP0013,1,0;763;831;922;814;1090;727;1024;964;0,08:42,15:28,106042,1272.50,100,13.60,200,1586.10,2
DP0014,1,0;743;687;892;915;1013;0,08:36,15:58,147014,1764.17,50,45.20,200,2059.37,1
DP0015,1,0;816;690;834;1093;760;905;993;970;0,08:37,16:01,157364,1888.37,50,4.40,200,2142.77,1
DP0016,2,0;861;978;818;960;837;0,10:51,15:58,119315,1670.41,0,4.80,300,1975.21,0
DP0017,2,0;813;868;738;907;846;693;949;0,08:43,14:28,90889,1272.45,0,9.20,300,1581.65,0
DP0018,1,0;1048;934;676;1018;921;0,08:00,13:58,89922,1079.06,100,38.80,200,1417.86,2
DP0019,2,0;938;903;981;1081;917;800;842;877;880;967;1012;0,08:18,16:52,148484,2078.78,100,0.00,300,2478.78,2
DP0020,2,0;688;926;968;1074;962;739;984;795;845;1036;0,08:00,17:23,214943,3009.20,100,0.00,300,3409.20,2
DP0021,1,0;955;819;860;1005;685;945;791;919;0,08:31,15:24,120515,1446.18,50,9.20,200,1705.38,1
DP0022,1,0;830;893;851;1007;833;708;957;1075;0,08:16,16:46,196409,2356.91,100,12.00,200,2668.91,2
DP0023,2,0;943;941;730;683;1021;883;672;918;784;1067;0,08:54,16:47,130128,1821.79,100,4.40,300,2226.19,2
DP0024,1,0;850;996;805;735;1073;761;948;940;1096;0,08:34,16:01,113214,1358.57,100,14.40,200,1672.97,2
DP0025,2,0;744;729;780;762;1009;836;896;961;1066;0,08:09,16:45,201210,2816.94,100,0.00,300,3216.94,2
DP0026,1,0;781;1035;777;998;1057;709;757;885;1079;0,08:23,15:58,119399,1432.79,150,14.80,200,1797.59,3
DP0027,1,0;925;794;966;859;1040;942;675;785;807;1086;0,08:32,16:57,152972,1835.66,100,6.00,200,2141.66,2
DP0028,1,0;991;695;703;1058;750;898;929;1065;0,08:47,16:13,132188,1586.26,100,16.80,200,1903.06,2
DP0029,1,0;911;719;839;1033;726;875;944;1099;852;1046;0,08:39,17:03,167440,2009.28,150,0.00,200,2359.28,3
DP0030,1,0;825;972;867;674;1068;879;952;858;1060;0,08:38,16:55,185339,2224.07,100,0.00,200,2524.07,2
DP0031,2,0;782;986;1006;894;1084;937;980;1064;0,08:17,15:22,129310,1810.34,150,10.40,300,2270.74,3
DP0032,1,0;947;682;1063;977;1038;973;1044;965;1008;0,09:14,16:08,114412,1372.94,200,0.00,200,1772.94,4
DP0033,2,0;841;1028;817;686;1076;904;812;776;1072;0,09:10,16:37,125354,1754.96,150,8.40,300,2213.36,3
DP0034,1,0;722;988;720;1100;900;864;882;994;1037;0,08:07,16:59,179219,2150.63,100,17.60,200,2468.23,2
DP0035,1,0;865;715;902;752;971;748;1043;799;0,09:14,16:04,118827,1425.92,50,9.60,200,1685.52,1
DP0036,2,0;927;733;1053;768;736;713;895;1059;0,08:11,16:20,172429,2414.01,100,14.80,300,2828.81,2
DP0037,1,0;1030;855;808;803;692;1015;0,08:00,15:21,87739,1052.87,100,60.80,200,1413.67,2
DP0038,1,0;843;820;710;717;721;732;0,09:46,14:31,82958,995.50,0,0.80,200,1196.30,0
DP0039,2,0;792;1089;775;766;787;774;702;888;1098;0,08:11,17:27,201912,2826.77,100,16.00,300,3242.77,2
DP0040,1,0;849;773;901;959;1094;936;678;0,08:42,15:09,144754,1737.05,50,0.00,200,1987.05,1
DP0041,1,0;899;874;828;1095;701;1069;909;1026;0,08:38,15:33,142467,1709.60,150,0.00,200,2059.60,3
DP0042,1,0;728;908;670;1082;778;881;824;1071;734;1049;0,08:09,16:52,165444,1985.33,150,8.00,200,2343.33,3
DP0043,2,0;999;684;884;681;1070;1020;979;668;1019;0,08:19,16:15,166004,2324.06,150,0.80,300,2774.86,3
DP0044,1,0;707;1042;786;1025;913;772;0,10:29,16:30,131637,1579.64,100,7.60,200,1887.24,2
DP0045,2,0;910;797;1023;724;718;679;0,09:05,15:27,100173,1402.42,50,31.20,300,1783.62,1
DP0046,2,0;1050;745;1001;995;1051;0,08:00,14:58,120509,1687.13,150,48.40,300,2185.53,3
DP0047,1,0;982;827;1011;951;854;1054;677;810;0,08:07,15:08,148175,1778.10,100,0.00,200,2078.10,2
DP0048,2,0;756;712;1047;725;1000;765;920;835;1003;0,08:54,16:54,152257,2131.60,100,8.80,300,2540.40,2
DP0049,2,0;767;954;1017;790;0,09:19,13:41,40298,564.17,50,37.20,300,951.37,1
DP0050,2,0;863;1022;796;840;1092;753;969;906;1055;0,08:34,16:14,120865,1692.11,150,16.00,300,2158.11,3
DP0051,1,0;755;697;950;1014;826;798;932;0,08:18,14:05,111725,1340.70,50,0.00,200,1590.70,1
DP0052,2,0;989;751;866;992;783;700;0,08:25,13:23,94981,1329.73,0,0.00,300,1629.73,0
