trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;17;216;292;208;330;95;1019;0,09:34,16:05,105600,1267.20,50,20.40,200,1537.60,1
DP0002,1,0;9;34;1051;267;69;165;305;1026;0,08:34,16:33,144713,1736.56,100,24.80,200,2061.36,2
DP0003,2,0;258;239;1039;72;228;105;108;289;1084;0,08:17,16:31,182770,2558.78,100,0.00,300,2958.78,2
DP0004,1,0;294;302;286;1087;65;49;298;1027;0,08:46,17:17,222947,2675.36,100,0.00,200,2975.36,2
DP0005,1,0;167;198;129;206;225;1068;260;219;265;1038;0,08:19,17:03,180934,2171.21,100,0.40,200,2471.61,2
DP0006,1,0;101;328;275;32;1040;252;280;146;104;1071;0,08:34,17:26,162775,1953.30,100,12.00,200,2265.30,2
DP0007,1,0;25;261;132;306;1056;308;82;135;125;1013;0,08:13,17:10,193104,2317.25,100,0.00,200,2617.25,2
DP0008,1,0;123;1093;256;50;192;19;295;1053;83;1036;0,08:04,17:25,202121,2425.45,150,5.60,200,2781.05,3
DP0009,2,0;58;282;126;199;290;107;0,08:33,13:47,100987,1413.82,0,3.60,300,1717.42,0
DP0010,1,0;244;61;98;303;1004;211;130;230;0,08:00,15:25,141103,1693.24,50,12.40,200,1955.64,1
DP0011,1,0;52;115;1009;117;1002;121;270;169;55;1098;0,08:22,17:15,189682,2276.18,150,0.00,200,2626.18,3
DP0012,2,0;250;272;81;36;264;99;163;1048;0,08:39,15:16,124727,1746.18,50,1.20,300,2097.38,1
DP0013,1,0;220;30;186;204;1067;63;248;0,08:51,14:31,91365,1096.38,50,6.40,200,1352.78,1
DP0014,1,0;312;21;1060;255;1091;150;1034;0,08:16,15:10,166897,2002.76,150,0.00,200,2352.76,3
DP0015,1,0;224;1033;159;1089;213;285;202;1052;200;0,08:03,16:03,171005,2052.06,150,0.00,200,2402.06,3
DP0016,2,0;184;1005;60;210;139;138;76;201;1059;0,08:03,17:23,194565,2723.91,100,20.80,300,3144.71,2
DP0017,2,0;42;122;253;245;53;1066;293;1055;0,08:40,16:20,138425,1937.95,100,20.00,300,2357.95,2
DP0018,1,0;103;16;262;1;1100;209;1023;86;1018;0,08:00,17:13,189593,2275.12,150,20.40,200,2645.52,3
